Node,Edge,Weight
Holocaust,Sabretooth,16
Holocaust,Sage,1
Holocaust,Scarlet Witch,2
Holocaust,Sebastian Shaw,3
Holocaust,Selene,1
Holocaust,Sentinel,1
Holocaust,Shadowcat,10
Holocaust,Shatterstar,3
Holocaust,Silver Samurai,10
Holocaust,Skin,1
Holocaust,Storm,17
Holocaust,Sub-Mariner,1
Holocaust,Sunfire,12
Holocaust,Sunspot,1
Holocaust,Toad,1
Holocaust,Warpath,4
Holocaust,Weapon X,1
Holocaust,Wild Child,3
Holocaust,Wolverine,15
Holocaust,X-Force,5
Holocaust,X-Man,2
Honey Badger,Invisible Woman,1
Honey Badger,Ironheart,1
Honey Badger,Jean Grey,9
Honey Badger,Lockjaw,1
Honey Badger,Loki,4
Honey Badger,Moira MacTaggert,3
Honey Badger,Ms. Marvel,1
Honey Badger,Namor,6
Honey Badger,New Mutants,3
Honey Badger,Nick Fury,1
Honey Badger,Night Nurse,1
Honey Badger,Nightcrawler,9
Honey Badger,Old Man Logan,3
Honey Badger,Rachel Grey,1
Honey Badger,Sabretooth,1
Honey Badger,Shadow King,2
Honey Badger,Spider-Man,1
Honey Badger,Squirrel Girl,1
Honey Badger,Stepford Cuckoos,3
Honey Badger,Storm,9
Honey Badger,Wolverine,6
Honey Badger,X-23,50
Hope Summers,Iceman,2
Hope Summers,Iron Fist,3
Hope Summers,Iron Man,1
Hope Summers,Jean Grey,6
Hope Summers,Juggernaut,2
Hope Summers,Karma,1
Hope Summers,Kitty Pryde,4
Hope Summers,Krakoa,1
Hope Summers,Legion,1
Hope Summers,Loa,1
Hope Summers,Luke Cage,2
Hope Summers,Magik,2
Hope Summers,Magneto,14
Hope Summers,Mercury,1
Hope Summers,Mister Sinister,7
Hope Summers,Multiple Man,1
Hope Summers,Namor,13
Hope Summers,Nemesis,7
Hope Summers,New Mutants,1
Hope Summers,Nightcrawler,4
Hope Summers,Omega Red,1
Hope Summers,Phoenix Force,1
Hope Summers,Pixie,3
Hope Summers,Professor X,2
Hope Summers,Psylocke,7
Hope Summers,Quentin Quire,4
Hope Summers,Rachel Grey,2
Hope Summers,Red Hulk,1
Hope Summers,Rockslide,2
Hope Summers,Rogue,4
Hope Summers,Scarlet Witch,3
Hope Summers,Spider-Man,1
Hope Summers,Spider-Woman,1
Hope Summers,Stepford Cuckoos,2
Hope Summers,Storm,11
Hope Summers,Stryfe,7
Hope Summers,Sub-Mariner,2
Hope Summers,Thing,2
Hope Summers,Thor,3
Hope Summers,Vanisher,6
Hope Summers,Warpath,10
Hope Summers,Wolfsbane,1
Hope Summers,Wolverine,25
Hope Summers,X-23,10
Hope Summers,X-Factor,1
Hope Summers,X-Force,10
Howard The Duck,Hulk,1
Howard The Duck,Inhumans,1
Howard The Duck,Invaders,3
Howard The Duck,Iron Man,4
Howard The Duck,J. Jonah Jameson,2
Howard The Duck,Jocasta,3
Howard The Duck,Killraven,2
Howard The Duck,Leader,1
Howard The Duck,Loki,3
Howard The Duck,M.O.D.O.K.,1
Howard The Duck,Machine Man,8
Howard The Duck,Man-Thing,15
Howard The Duck,Marvel Zombies,12
Howard The Duck,Moon Girl,1
Howard The Duck,Moon Knight,1
Howard The Duck,Morbius,1
Howard The Duck,Ms. Marvel,1
Howard The Duck,Namorita,1
Howard The Duck,Nighthawk,4
Howard The Duck,Punisher,4
Howard The Duck,Red Skull,1
Howard The Duck,Rocket Raccoon,3
Howard The Duck,S.H.I.E.L.D.,1
Howard The Duck,Santa Claus,1
Howard The Duck,Scarlet Witch,1
Howard The Duck,She-Hulk,9
Howard The Duck,Spider-Ham,1
Howard The Duck,Spider-Man,8
Howard The Duck,Squirrel Girl,6
Howard The Duck,Storm,1
Howard The Duck,Terror,2
Howard The Duck,Thor,2
Howard The Duck,Tippy Toe,2
Howard The Duck,Vision,1
Howard The Duck,Wasp,1
Howard The Duck,Wolverine,1
Howard The Duck,Wonder Man,1
Hulk,Human Cannonball,2
Hulk,Human Torch,91
Hulk,Hydra,6
Hulk,Hyperion,4
Hulk,Iceman,28
Hulk,Illuminati,2
Hulk,Immortus,9
Hulk,Imperial Guard,1
Hulk,Impossible Man,7
Hulk,Inhumans,10
Hulk,Invaders,3
Hulk,Invisible Woman,59
Hulk,Iron Fist,16
Hulk,Iron Man,306
Hulk,Iron Patriot,1
Hulk,Ironheart,1
Hulk,J. Jonah Jameson,5
Hulk,Jack O' Lantern,1
Hulk,Jackal,1
Hulk,James Howlett,1
Hulk,Jamie Braddock,1
Hulk,Jane Foster,1
Hulk,Jasper Sitwell,5
Hulk,Jean Grey,16
Hulk,Jessica Drew,2
Hulk,Jessica Jones,8
Hulk,Jigsaw,2
Hulk,Jocasta,3
Hulk,Johnny Storm,1
Hulk,Joseph,1
Hulk,Jubilee,1
Hulk,Juggernaut,21
Hulk,Justice,6
Hulk,Ka-Zar,8
Hulk,Kang,30
Hulk,Karen Page,2
Hulk,Karnak,11
Hulk,Kid Colt,1
Hulk,Killraven,3
Hulk,Kingpin,5
Hulk,Kitty Pryde,6
Hulk,Klaw,7
Hulk,Komodo,2
Hulk,Korg,18
Hulk,Kraven the Hunter,1
Hulk,Lady Deathstrike,2
Hulk,Leader,41
Hulk,Lethal Legion,2
Hulk,Lilandra,2
Hulk,Living Laser,1
Hulk,Living Lightning,5
Hulk,Living Mummy,1
Hulk,Living Tribunal,1
Hulk,Lizard,5
Hulk,Loa,1
Hulk,Lockheed,7
Hulk,Lockjaw,1
Hulk,Loki,42
Hulk,Longshot,2
Hulk,Luke Cage,18
Hulk,Lyja,2
Hulk,M.O.D.O.K.,9
Hulk,Machine Man,9
Hulk,Mad Thinker,4
Hulk,Madame Hydra,2
Hulk,Madame Masque,1
Hulk,Madripoor,1
Hulk,Madrox,1
Hulk,Maestro,2
Hulk,Magdalene,2
Hulk,Magik,1
Hulk,Magma,2
Hulk,Magneto,37
Hulk,Man-Thing,11
Hulk,Man-Wolf,2
Hulk,Mandarin,10
Hulk,Mantis,3
Hulk,Maria Hill,27
Hulk,Marrow,1
Hulk,Marvel Boy,2
Hulk,Marvel Zombies,10
Hulk,Mary Jane Watson,5
Hulk,Master Mold,1
Hulk,Mastermind,2
Hulk,Masters of Evil,1
Hulk,May Parker,6
Hulk,Medusa,9
Hulk,Mephisto,6
Hulk,Mesmero,1
Hulk,Meteorite,1
Hulk,Micromax,1
Hulk,Miek,3
Hulk,Mimic,2
Hulk,Mister Sinister,2
Hulk,Mockingbird,10
Hulk,Mojo,1
Hulk,Mole Man,13
Hulk,Molecule Man,1
Hulk,Moon Girl,1
Hulk,Moon Knight,6
Hulk,Moondragon,6
Hulk,Morlun,1
Hulk,Morph,2
Hulk,Mr. Fantastic,83
Hulk,Mr. Fixit,22
Hulk,Mr. Hyde,1
Hulk,Ms. Marvel,4
Hulk,Multiple Man,1
Hulk,Mysterio,3
Hulk,Mystique,4
Hulk,Namor,24
Hulk,Namora,1
Hulk,Namorita,3
Hulk,Nebula,4
Hulk,New Mutants,1
Hulk,New Warriors,2
Hulk,Nick Fury,67
Hulk,Night Thrasher,1
Hulk,Nightcrawler,32
Hulk,Nighthawk,17
Hulk,Nightmare,4
Hulk,Nocturne,2
Hulk,Norman Osborn,11
Hulk,Northstar,4
Hulk,Nova,13
Hulk,Odin,13
Hulk,Old Man Logan,2
Hulk,Omega the Unknown,1
Hulk,Onslaught,9
Hulk,Otto Octavius,1
Hulk,Paladin,1
Hulk,Patch,1
Hulk,Penance,2
Hulk,Peter Parker,4
Hulk,Photon,4
Hulk,Polaris,7
Hulk,Power Pack,5
Hulk,Professor X,23
Hulk,Prowler,1
Hulk,Psycho-Man,1
Hulk,Psylocke,6
Hulk,Puck,3
Hulk,Punisher,15
Hulk,Puppet Master,7
Hulk,Pyro,2
Hulk,Quake,1
Hulk,Quasar,8
Hulk,Quasimodo,3
Hulk,Quicksilver,38
Hulk,Radioactive Man,3
Hulk,Rage,2
Hulk,Rawhide Kid,1
Hulk,Reaper,3
Hulk,Red Hulk,30
Hulk,Red She-Hulk,25
Hulk,Red Skull,7
Hulk,Red Wolf,1
Hulk,Redwing,1
Hulk,Rhino,13
Hulk,Rhodey,1
Hulk,Rick Jones,86
Hulk,Robbie Robertson,2
Hulk,Rocket Raccoon,1
Hulk,Rogue,25
Hulk,S.H.I.E.L.D.,7
Hulk,Sabra,2
Hulk,Sabretooth,10
Hulk,Sally Floyd,1
Hulk,Sandman,11
Hulk,Sasquatch,20
Hulk,Scarlet Spider,2
Hulk,Scarlet Witch,57
Hulk,Scorpion,2
Hulk,Selene,3
Hulk,Sentinel,2
Hulk,Sentry,7
Hulk,Sersi,1
Hulk,Shaman,5
Hulk,Shang-Chi,6
Hulk,Shanna the She-Devil,4
Hulk,Sharon Carter,3
Hulk,She-Hulk,77
Hulk,Shooting Star,1
Hulk,Sif,6
Hulk,Silver Surfer,53
Hulk,Silverclaw,2
Hulk,Sin,15
Hulk,Sinister Six,3
Hulk,Skaar,40
Hulk,Skrulls,3
Hulk,Slapstick,1
Hulk,Sleeper,1
Hulk,Sleepwalker,1
Hulk,Snowbird,1
Hulk,Solo,1
Hulk,Songbird,1
Hulk,Spider-Girl,8
Hulk,Spider-Gwen,2
Hulk,Spider-Man,231
Hulk,Spider-Woman,36
Hulk,Squadron Supreme,1
Hulk,Stacy X,4
Hulk,Star Brand,4
Hulk,Stature,3
Hulk,Steve Rogers,16
Hulk,Stick,1
Hulk,Stingray,1
Hulk,Storm,30
Hulk,Stranger,2
Hulk,Strong Guy,3
Hulk,Stryfe,2
Hulk,Sub-Mariner,51
Hulk,Sue Storm,1
Hulk,Sunfire,5
Hulk,Sunspot,6
Hulk,Super Hero Squad,1
Hulk,Super-Skrull,2
Hulk,Swarm,1
Hulk,Swordsman,4
Hulk,Talisman,3
Hulk,Taskmaster,8
Hulk,Terrax,6
Hulk,Texas Twister,2
Hulk,Thaddeus Ross,2
Hulk,Thanos,26
Hulk,The Collector,6
Hulk,The Initiative,2
Hulk,The Order,1
Hulk,The Professor,1
Hulk,The Stranger,4
Hulk,The Watchers,1
Hulk,Thing,87
Hulk,Thor,219
Hulk,Thor Girl,1
Hulk,Thunderbird,4
Hulk,Thunderbolt Ross,18
Hulk,Thunderbolts,3
Hulk,Thundra,6
Hulk,Tiger Shark,2
Hulk,Tigra,6
Hulk,Titania,2
Hulk,Titanium Man,1
Hulk,Toad,2
Hulk,Toad Men,2
Hulk,Tomorrow Man,5
Hulk,Tony Stark,1
Hulk,Toxin,2
Hulk,Trauma,3
Hulk,Triathlon,5
Hulk,Triton,4
Hulk,Two-Gun Kid,1
Hulk,Tyrannus,10
Hulk,U-Foes,3
Hulk,U.S. Agent,3
Hulk,Uatu The Watcher,10
Hulk,Ultimates,25
Hulk,Ultimatum,1
Hulk,Ultron,12
Hulk,Umar,4
Hulk,Unus,2
Hulk,Valeria Richards,2
Hulk,Valkyrie,6
Hulk,Vanisher,2
Hulk,Venom,2
Hulk,Vertigo,2
Hulk,Viper,5
Hulk,Vision,44
Hulk,Vulture,3
Hulk,War Machine,2
Hulk,Warbound,4
Hulk,Warpath,1
Hulk,Wasp,54
Hulk,Weapon Omega,4
Hulk,Weapon X,1
Hulk,Wendigo,7
Hulk,Werewolf By Night,4
Hulk,Whirlwind,3
Hulk,Wildside,1
Hulk,Winter Soldier,9
Hulk,Wolfsbane,4
Hulk,Wolverine,166
Hulk,Wonder Man,21
Hulk,Wong,16
Hulk,Wrecker,1
Hulk,Wrecking Crew,1
Hulk,X-23,1
Hulk,X-Factor,6
Hulk,X-Man,2
Hulk,Yellowjacket,2
Hulk,Zemo,2
Hulk,Zeus,4
Hulk,Zodiak,1
Hulk,Zzzax,3
Hulkling,Iceman,2
Hulkling,Invisible Woman,4
Hulkling,Iron Lad,7
Hulkling,Iron Man,8
Hulkling,Jocasta,1
Hulkling,Kang,2
Hulkling,Karma,2
Hulkling,Karolina Dean,3
Hulkling,Kate Bishop,6
Hulkling,Lightspeed,1
Hulkling,Loki,4
Hulkling,Marvel Boy,1
Hulkling,Molly Hayes,4
Hulkling,Moon Girl,1
Hulkling,Mr. Fantastic,4
Hulkling,Ms. America,2
Hulkling,Mystique,2
Hulkling,Nico Minoru,7
Hulkling,Norman Osborn,1
Hulkling,Northstar,3
Hulkling,Patriot,16
Hulkling,Phyla-Vell,2
Hulkling,Prodigy,1
Hulkling,Punisher,1
Hulkling,Quicksilver,1
Hulkling,Rictor,1
Hulkling,Runaways,4
Hulkling,S.H.I.E.L.D.,1
Hulkling,Scarlet Witch,2
Hulkling,Shang-Chi,1
Hulkling,She-Hulk,1
Hulkling,Sister Grimm,4
Hulkling,Songbird,3
Hulkling,Speed,8
Hulkling,Spider-Man,7
Hulkling,Spider-Woman,1
Hulkling,Squirrel Girl,2
Hulkling,Stature,10
Hulkling,Sub-Mariner,1
Hulkling,Sunspot,3
Hulkling,Talkback,4
Hulkling,Thor,1
Hulkling,Tigra,1
Hulkling,U.S. Agent,1
Hulkling,Venom,1
Hulkling,Vision,4
Hulkling,Warlock,1
Hulkling,Wasp,1
Hulkling,Wiccan,46
Hulkling,Wonder Man,1
Hulkling,Yellowjacket,1
Hulkling,Young Avengers,18
Human Cannonball,Scarlet Witch,1
Human Robot,Iron Fist,3
Human Robot,Iron Man,3
Human Robot,Jessica Jones,3
Human Robot,Jimmy Woo,4
Human Robot,Marvel Boy,4
Human Robot,Namora,4
Human Robot,Norman Osborn,1
Human Robot,Red Skull,3
Human Robot,Rick Jones,3
Human Robot,Sharon Carter,3
Human Robot,Sin,3
Human Robot,Spider-Man,3
Human Robot,Spider-Woman,3
Human Robot,Thing,3
Human Robot,Venus,4
Human Robot,Winter Soldier,6
Human Robot,Wolverine,2
Human Torch,Hussar,1
Human Torch,Hydra,3
Human Torch,Hydro-Man,14
Human Torch,Hyperion,1
Human Torch,Iceman,45
Human Torch,Imperial Guard,5
Human Torch,Impossible Man,10
Human Torch,Inhumans,36
Human Torch,Invaders,25
Human Torch,Invisible Woman,634
Human Torch,Iron Fist,11
Human Torch,Iron Man,114
Human Torch,Ironheart,1
Human Torch,J. Jonah Jameson,11
Human Torch,Jack O' Lantern,1
Human Torch,Jane Foster,3
Human Torch,"Janus, the Nega-Man",1
Human Torch,Jasper Sitwell,2
Human Torch,Jean Grey,14
Human Torch,Jeryn Hogarth,2
Human Torch,Jessica Jones,2
Human Torch,Jocasta,3
Human Torch,John Jameson,2
Human Torch,Johnny Storm,2
Human Torch,Joseph,2
Human Torch,Jubilee,1
Human Torch,Juggernaut,7
Human Torch,Julian Keller,1
Human Torch,Justice,5
Human Torch,Ka-Zar,29
Human Torch,Kang,17
Human Torch,Karen Page,2
Human Torch,Karma,1
Human Torch,Karnak,24
Human Torch,Kid Colt,2
Human Torch,Kingpin,12
Human Torch,Kitty Pryde,5
Human Torch,Klaw,13
Human Torch,Kraven the Hunter,2
Human Torch,Lady Deathstrike,1
Human Torch,Leader,1
Human Torch,Leech,1
Human Torch,Lethal Legion,2
Human Torch,Lilandra,9
Human Torch,Lizard,5
Human Torch,Lockheed,7
Human Torch,Lockjaw,24
Human Torch,Loki,10
Human Torch,Longshot,3
Human Torch,Luke Cage,15
Human Torch,Lyja,28
Human Torch,Machine Man,2
Human Torch,Mad Thinker,19
Human Torch,Maestro,1
Human Torch,Maggott,1
Human Torch,Magma,3
Human Torch,Magneto,27
Human Torch,Man-Thing,1
Human Torch,Mandarin,1
Human Torch,Mantis,7
Human Torch,Marrow,3
Human Torch,Marvel Boy,2
Human Torch,Mary Jane Watson,12
Human Torch,Master Mold,1
Human Torch,Mastermind,1
Human Torch,Matthew Murdock,1
Human Torch,Maximus,2
Human Torch,May Parker,4
Human Torch,Medusa,38
Human Torch,Mentallo,1
Human Torch,Mephisto,8
Human Torch,Mercury,2
Human Torch,Mesmero,1
Human Torch,Mimic,1
Human Torch,Miss America,39
Human Torch,Mister Sinister,2
Human Torch,Misty Knight,1
Human Torch,Mockingbird,4
Human Torch,Mole Man,18
Human Torch,Molten Man,1
Human Torch,Moon Girl,6
Human Torch,Moon Knight,4
Human Torch,Moonstone,2
Human Torch,Morbius,5
Human Torch,Mr. Fantastic,444
Human Torch,Mr. Fixit,2
Human Torch,Mr. Hyde,2
Human Torch,Mysterio,8
Human Torch,Namor,85
Human Torch,Namora,15
Human Torch,Namorita,16
Human Torch,Natasha Romanoff,1
Human Torch,Nebula,7
Human Torch,New Mutants,1
Human Torch,Nick Fury,42
Human Torch,Night Thrasher,1
Human Torch,Nightcrawler,28
Human Torch,Nightmare,5
Human Torch,Nomad,2
Human Torch,Norman Osborn,6
Human Torch,Northstar,1
Human Torch,Nova,15
Human Torch,Odin,5
Human Torch,Onslaught,4
Human Torch,Oracle,1
Human Torch,Outlaw,1
Human Torch,Ozymandias,3
Human Torch,Paibok,2
Human Torch,Patriot,59
Human Torch,Peter Parker,8
Human Torch,Phil Sheldon,1
Human Torch,Polaris,2
Human Torch,Post,2
Human Torch,Power Pack,1
Human Torch,Professor X,29
Human Torch,Prowler,1
Human Torch,PsyNapse,1
Human Torch,Psycho-Man,9
Human Torch,Psylocke,9
Human Torch,Puck,1
Human Torch,Puma,2
Human Torch,Punisher,4
Human Torch,Puppet Master,17
Human Torch,Purple Man,1
Human Torch,Pyro,1
Human Torch,Quasar,10
Human Torch,Quasimodo,5
Human Torch,Quicksilver,34
Human Torch,Rachel Grey,1
Human Torch,Radioactive Man,2
Human Torch,Raza,4
Human Torch,Red Ghost,2
Human Torch,Red Skull,13
Human Torch,Red Wolf,2
Human Torch,Rhino,7
Human Torch,Rick Jones,2
Human Torch,Rictor,1
Human Torch,Robbie Robertson,3
Human Torch,Rogue,33
Human Torch,Ronan,7
Human Torch,Ronin,4
Human Torch,S.H.I.E.L.D.,6
Human Torch,Sabretooth,1
Human Torch,Salem's Seven,4
Human Torch,Sandman,22
Human Torch,Sasquatch,5
Human Torch,Sauron,1
Human Torch,Scarlet Witch,39
Human Torch,Scorpion,1
Human Torch,Scourge,1
Human Torch,Selene,1
Human Torch,Sentinel,1
Human Torch,Sentinels,2
Human Torch,Sentry,14
Human Torch,Sersi,3
Human Torch,Shadowcat,3
Human Torch,Shaman,3
Human Torch,Shang-Chi,3
Human Torch,Shanna the She-Devil,2
Human Torch,Sharon Carter,2
Human Torch,Sharon Ventura,9
Human Torch,She-Hulk,91
Human Torch,Shocker,1
Human Torch,Sif,4
Human Torch,Silver Sable,5
Human Torch,Silver Surfer,47
Human Torch,Sin,1
Human Torch,Skrulls,16
Human Torch,Speedball,9
Human Torch,Spencer Smythe,1
Human Torch,Spider-Girl,9
Human Torch,Spider-Man,193
Human Torch,Spider-Woman,14
Human Torch,Spitfire,10
Human Torch,Spot,1
Human Torch,Star Brand,1
Human Torch,Starjammers,1
Human Torch,Stature,1
Human Torch,Steve Rogers,1
Human Torch,Stick,2
Human Torch,Stingray,2
Human Torch,Storm,44
Human Torch,Strong Guy,1
Human Torch,Sub-Mariner,236
Human Torch,Sue Storm,7
Human Torch,Sunfire,1
Human Torch,Sunspot,7
Human Torch,Super-Skrull,3
Human Torch,Surtur,2
Human Torch,Swordsman,3
Human Torch,Talisman,1
Human Torch,Tempest,1
Human Torch,Terrax,6
Human Torch,Texas Twister,2
Human Torch,Thanos,11
Human Torch,The Collector,1
Human Torch,The Enforcers,1
Human Torch,The Hand,1
Human Torch,The Stranger,1
Human Torch,Thing,605
Human Torch,Thor,74
Human Torch,Thunderball,1
Human Torch,Thunderbolts,1
Human Torch,Thundra,5
Human Torch,Tiger Shark,4
Human Torch,Tigra,11
Human Torch,Tinkerer,1
Human Torch,Titania,5
Human Torch,Titanium Man,1
Human Torch,Tombstone,2
Human Torch,Tony Stark,2
Human Torch,Toro,41
Human Torch,Toxin,1
Human Torch,Triton,17
Human Torch,Tusk,1
Human Torch,Tyrannus,1
Human Torch,Uatu The Watcher,23
Human Torch,Ulik,1
Human Torch,Ultimates,2
Human Torch,Ultimatum,1
Human Torch,Ultron,9
Human Torch,Union Jack,11
Human Torch,Valeria Richards,31
Human Torch,Vanisher,1
Human Torch,Venom,2
Human Torch,Venus,1
Human Torch,Vertigo,1
Human Torch,Victor Von Doom,10
Human Torch,Viper,1
Human Torch,Vision,79
Human Torch,Vulture,8
Human Torch,Wasp,55
Human Torch,Weapon X,1
Human Torch,Werewolf By Night,1
Human Torch,Whiplash,1
Human Torch,Whirlwind,6
Human Torch,Wild Pack,1
Human Torch,Winter Soldier,43
Human Torch,Wolfsbane,1
Human Torch,Wolverine,68
Human Torch,Wonder Man,13
Human Torch,Wong,1
Human Torch,Wrecker,1
Human Torch,X-Factor,6
Human Torch,X-Man,1
Human Torch,Yellow Claw,1
Human Torch,Yellowjacket,3
Human Torch,Zaran,1
Humbug,J. Jonah Jameson,1
Humbug,Killer Shrike,1
Humbug,Liz Osborn,1
Humbug,Lizard,1
Humbug,Mary Jane Watson,2
Humbug,May Parker,1
Humbug,Misty Knight,2
Humbug,Mysterio,1
Humbug,Peter Parker,1
Humbug,Robbie Robertson,1
Humbug,Shang-Chi,1
Humbug,Silver Sable,2
Humbug,Spider-Man,2
Humbug,Tarantula,1
Humbug,Taskmaster,1
Husk,Iceman,25
Husk,Iron Man,2
Husk,Jubilee,24
Husk,Juggernaut,16
Husk,Kitty Pryde,3
Husk,Lorna Dane,1
Husk,M,2
Husk,Magma,1
Husk,Magneto,2
Husk,Mastermind,3
Husk,Meltdown,2
Husk,Morph,1
Husk,Mystique,5
Husk,Namor,1
Husk,Nightcrawler,19
Husk,Nightmare,1
Husk,Northstar,10
Husk,Onslaught,1
Husk,Penance,2
Husk,Phalanx,1
Husk,Polaris,15
Husk,Professor X,8
Husk,Psylocke,2
Husk,Puck,1
Husk,Quentin Quire,4
Husk,Rachel Grey,2
Husk,Reavers,1
Husk,Rockslide,1
Husk,Rogue,5
Husk,Sabretooth,2
Husk,Sasquatch,1
Husk,Skin,7
Husk,Snowbird,1
Husk,Stacy X,7
Husk,Storm,2
Husk,Synch,6
Husk,Thunderbird,1
Husk,Vindicator,1
Husk,Warbird,2
Husk,Weapon X,1
Husk,Wolverine,19
Husk,Xorn,1
Hussar,Imperial Guard,1
Hussar,Inhumans,3
Hussar,Invisible Woman,1
Hussar,Jean Grey,3
Hussar,Karnak,3
Hussar,Kitty Pryde,1
Hussar,Lilandra,6
Hussar,Lockjaw,1
Hussar,Manta,2
Hussar,Mastermind,1
Hussar,Medusa,3
Hussar,Mr. Fantastic,2
Hussar,Nightcrawler,3
Hussar,Oracle,6
Hussar,Professor X,1
Hussar,Quasar,1
Hussar,Raza,2
Hussar,Rogue,1
Hussar,Shi'Ar,1
Hussar,Skrulls,1
Hussar,Smasher,2
Hussar,Starbolt,2
Hussar,Storm,3
Hussar,Tempest,2
Hussar,Triton,2
Hussar,Warstar,4
Hussar,Wolverine,2
Hydra,Iceman,1
Hydra,Inhumans,4
Hydra,Iron Fist,27
Hydra,Iron Man,21
Hydra,Ironheart,2
Hydra,Jeryn Hogarth,11
Hydra,Jessica Jones,3
Hydra,Jubilee,5
Hydra,Kang,1
Hydra,Karnak,5
Hydra,Kingpin,1
Hydra,Klaw,1
Hydra,Korvac,1
Hydra,Leader,1
Hydra,"Lei Kung, The Thunderer",3
Hydra,Lightning Lords of Nepal,1
Hydra,Lilandra,2
Hydra,Lockheed,1
Hydra,Logan,1
Hydra,Loki,1
Hydra,Lucky Pierre,1
Hydra,Luke Cage,14
Hydra,M,1
Hydra,M.O.D.A.M.,1
Hydra,M.O.D.O.K.,1
Hydra,Machine Man,2
Hydra,Mad Thinker,1
Hydra,Madame Hydra,2
Hydra,Magneto,1
Hydra,Man-Wolf,1
Hydra,Maria Hill,2
Hydra,Mary Jane Watson,4
Hydra,Masque,1
Hydra,Medusa,2
Hydra,Microchip,1
Hydra,Micromax,4
Hydra,Mister Sinister,1
Hydra,Misty Knight,6
Hydra,Mockingbird,4
Hydra,Moon Girl,3
Hydra,Morbius,1
Hydra,Mr. Fantastic,2
Hydra,Mr. Hyde,1
Hydra,Ms. Marvel,3
Hydra,Mystique,1
Hydra,Namor,5
Hydra,Nick Fury,46
Hydra,Nightcrawler,2
Hydra,Nightmare,1
Hydra,Nine-Fold Daughters of Xao,1
Hydra,Norman Osborn,2
Hydra,Onslaught,1
Hydra,Penance,5
Hydra,Polaris,1
Hydra,Prince of Orphans,2
Hydra,Professor X,3
Hydra,Psylocke,1
Hydra,Punisher,1
Hydra,Quake,11
Hydra,Quasar,2
Hydra,Quicksilver,1
Hydra,Red Hulk,1
Hydra,Red Skull,4
Hydra,Red Wolf,1
Hydra,Rick Jones,1
Hydra,Robbie Robertson,1
Hydra,Rocket Raccoon,1
Hydra,Rogue,4
Hydra,Romulus,1
Hydra,S.H.I.E.L.D.,14
Hydra,Sabretooth,6
Hydra,Sandman,2
Hydra,Sauron,1
Hydra,Scarlet Witch,3
Hydra,Secret Warriors,22
Hydra,Shadu the Shady,1
Hydra,Sharon Carter,6
Hydra,She-Hulk,2
Hydra,Shiva,2
Hydra,Silver Fox,4
Hydra,Silver Samurai,1
Hydra,Silvermane,1
Hydra,Skrulls,3
Hydra,Solo,1
Hydra,Spider-Man,17
Hydra,Spider-Woman,4
Hydra,Squirrel Girl,1
Hydra,Star Brand,1
Hydra,Steel Serpent,9
Hydra,Steve Rogers,1
Hydra,Storm,3
Hydra,Sub-Mariner,3
Hydra,Sunfire,3
Hydra,Sunspot,1
Hydra,Super-Skrull,1
Hydra,Surge,5
Hydra,Taskmaster,1
Hydra,Thanos,1
Hydra,The Hand,1
Hydra,The Professor,2
Hydra,Thing,1
Hydra,Thor,7
Hydra,Thunderbolts,2
Hydra,Tiger's Beautiful Daughter,3
Hydra,Tigra,3
Hydra,Tippy Toe,1
Hydra,Tony Stark,3
Hydra,Toro,1
Hydra,Triton,1
Hydra,Ultimatum,1
Hydra,Ultron,1
Hydra,Umar,5
Hydra,Viper,8
Hydra,Vision,4
Hydra,Vulture,1
Hydra,War Machine,1
Hydra,Wasp,1
Hydra,Wendell Rand,4
Hydra,Werewolf By Night,2
Hydra,Winter Soldier,7
Hydra,Wolverine,18
Hydra,Wong,1
Hydra,Wrecker,1
Hydra,X-Force,2
Hydra,Yellow Claw,4
Hydra,Yondu,1
Hydro-Man,Invisible Woman,14
Hydro-Man,Iron Man,1
Hydro-Man,Kang,1
Hydro-Man,Klaw,4
Hydro-Man,Lizard,1
Hydro-Man,Mr. Fantastic,14
Hydro-Man,Nebula,1
Hydro-Man,Nick Fury,2
Hydro-Man,Professor X,1
Hydro-Man,Quasar,1
Hydro-Man,Red Wolf,1
Hydro-Man,Rhino,1
Hydro-Man,Scarlet Witch,1
Hydro-Man,She-Hulk,2
Hydro-Man,Shocker,1
Hydro-Man,Spider-Man,5
Hydro-Man,Thing,12
Hydro-Man,Thor,2
Hydro-Man,Tigra,1
Hydro-Man,Titania,3
Hydro-Man,Ultimate Spider-Man,1
Hydro-Man,Valeria Richards,4
Hydro-Man,Victor Von Doom,1
Hydro-Man,Wasp,1
Hyperion,Inertia,3
Hyperion,Invisible Woman,5
Hyperion,Iron Man,9
Hyperion,Jean Grey,4
Hyperion,Jigsaw,2
Hyperion,Karnak,2
Hyperion,Kingpin,3
Hyperion,Loki,3
Hyperion,Machine Man,1
Hyperion,Medusa,2
Hyperion,Mephisto,5
Hyperion,Mockingbird,1
Hyperion,Moon Knight,2
Hyperion,Mr. Fantastic,4
Hyperion,Nighthawk,13
Hyperion,Nightmare,1
Hyperion,Nova,1
Hyperion,Nuke,2
Hyperion,Phil Coulson,1
Hyperion,Punisher,3
Hyperion,Quasar,2
Hyperion,Quicksilver,1
Hyperion,Radioactive Man,1
Hyperion,S.H.I.E.L.D.,1
Hyperion,Sabretooth,1
Hyperion,Sasquatch,5
